STOP DATE,"STOP TIME","SENT TO STATE","INCIDENT NUMBER","STOP TYPE DESCRIPTION","GEO CODE","ANONYMOUS HOUSE NUMBER","ADDRESS STREET","CROSS STREET","RACE DESCRIPTION","SEX DESCRIPTION","RESIDENCY CODE","AGE IN YEARS (at time of contact)","PAT-DOWN FRISK CONDUCTED","SEARCH CONDUCTED","CITATION ISSUED","ARREST MADE","REASON FOR STOP - DRUG TRANSACTION","REASON FOR STOP - RADIO BROADCAST CFS","REASON FOR STOP - FITS DESCRIPTION","REASON FOR STOP - CASING","REASON FOR STOP - PROXIMITY","REASON FOR STOP - GANG ENFORCEMENT","REASON FOR STOP - SUSPICIOUS ACTIVITY","REASON FOR STOP - OTHER","FRISK CONDUCTED BY","REASON FOR FRISK - ADMINISTRATIVE","REASON FOR FRISK - VERBAL THREATS","REASON FOR FRISK - CRIMINAL VIOLENT BEHAVIOR","REASON FOR FRISK - VIOLENT BEHAVIOR","REASON FOR FRISK - VIOLENT CRIME","REASON FOR FRISK - SUSPICIOUS BULGE","REASON FOR FRISK - EVASIVE","REASON FOR FRISK - OTHER","PAT-DOWN FRISK LED TO SEARCH BEYOND","SEARCH CONDUCTED BY","REASON FOR SEARCH - ADMINISTRATIVE","REASON FOR SEARCH - DRUGS","REASON FOR SEARCH - HARD OBJECT","REASON FOR SEARCH - FIREARM","REASON FOR SEARCH - OTHER WEAPON","REASON FOR SEARCH - OTHER","CONTRABAND FOUND","CONTRABAND FOUND - DRUGS","CONTRABAND FOUND - DRUG PARAPHERNALIA","CONTRABAND FOUND - ALCOHOL","CONTRABAND FOUND - WEAPON","CONTRABAND FOUND - STOLEN PROPERTY","CONTRABAND FOUND - OTHER","MAPPING ADDRESS"
09/18/2018,"18:46","YES","UU1804437","PEDESTRIAN","57601","300 BLOCK","S BROADWAY AV",,"BLACK OR AFRICAN AMERICAN","MALE","Y","12","NO","NO","YES","NO","NO","YES","NO","NO","NO","NO","NO","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","300 S BROADWAY AV ,URBANA,IL"
09/18/2018,"18:47","YES","UU1804437","PEDESTRIAN","57601","300 BLOCK","S BROADWAY AV",,"BLACK OR AFRICAN AMERICAN","MALE","Y","12","NO","NO","YES","NO","NO","YES","NO","NO","NO","NO","NO","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","300 S BROADWAY AV ,URBANA,IL"
09/18/2018,"19:06","NO","UF1801313","PEDESTRIAN","57507","700 BLOCK","W CALIFORNIA AV",,"BLACK OR AFRICAN AMERICAN","MALE","Y","49","NO","NO","NO","NO","NO","YES","YES","NO","NO","NO","NO","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","700 W CALIFORNIA AV ,URBANA,IL"
09/18/2018,"19:37","NO","UF1801317","PEDESTRIAN","51908","1800 BLOCK","N CUNNINGHAM AVE",,"WHITE","FEMALE","N","23","NO","NO","NO","NO","NO","YES","YES","NO","YES","NO","NO","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","1800 N CUNNINGHAM AVE ,URBANA,IL"
09/18/2018,"21:10","NO","UF1801336","MOTOR VEHICLE NON-IVC","60508","2000 BLOCK","PHILO RD",,"BLACK OR AFRICAN AMERICAN","FEMALE","N","25","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","YES","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","2000 PHILO RD ,URBANA,IL"
09/18/2018,"21:27","NO","UF1801318","PEDESTRIAN","57705","1500 BLOCK","E WASHINGTON AVE",,"BLACK OR AFRICAN AMERICAN","MALE","N","16","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","YES","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","1500 E WASHINGTON AVE ,URBANA,IL"
09/18/2018,"21:27","NO","UF1801318","PEDESTRIAN","57705","1500 BLOCK","E WASHINGTON AVE",,"BLACK OR AFRICAN AMERICAN","MALE","Y","14","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","YES","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","1500 E WASHINGTON AVE ,URBANA,IL"
09/18/2018,"21:47","NO","UF1801337","MOTOR VEHICLE NON-IVC","57707","2200 BLOCK","E WASHINGTON ST",,"WHITE","FEMALE","U","26","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","YES","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","2200 E WASHINGTON ST ,URBANA,IL"
09/18/2018,"21:47","NO","UF1801337","MOTOR VEHICLE NON-IVC","57707","2200 BLOCK","E WASHINGTON ST",,"WHITE","MALE","U","31","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","YES","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","2200 E WASHINGTON ST ,URBANA,IL"
09/18/2018,"22:30","NO","UT1803707","MOTOR VEHICLE NON-IVC","51908","1 BLOCK","N UNIVERSITY AVE","KENYON","BLACK OR AFRICAN AMERICAN","FEMALE","N","17","NO","NO","YES","NO","NO","NO","NO","NO","NO","NO","YES","YES","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","1 N UNIVERSITY AVE ,URBANA,IL"
09/18/2018,"22:59","NO","UF1801314","PEDESTRIAN","63401","2800 BLOCK","S RACE ST",,"BLACK OR AFRICAN AMERICAN","FEMALE","N","24","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","YES","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","2800 S RACE ST ,URBANA,IL"
09/18/2018,"22:59","NO","UF1801314","PEDESTRIAN","63401","2800 BLOCK","S RACE ST",,"WHITE","FEMALE","Y","21","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","YES","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","2800 S RACE ST ,URBANA,IL"
09/17/2018,"16:12","YES","UU1804411","PEDESTRIAN","54711","200 BLOCK","N VINE ST",,"BLACK OR AFRICAN AMERICAN","MALE","N","16","NO","YES","NO","YES","NO","NO","YES","NO","YES","NO","NO","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","SEARCH INCIDENT TO ARREST","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","200 N VINE ST ,URBANA,IL"
09/17/2018,"16:13","YES","UU1804411","PEDESTRIAN","54711","200 BLOCK","N VINE ST",,"BLACK OR AFRICAN AMERICAN","MALE","Y","14","NO","YES","NO","YES","NO","YES","NO","NO","NO","NO","NO","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","SEARCH INCIDENT TO ARREST","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","200 N VINE ST ,URBANA,IL"
09/17/2018,"16:14","YES","UU1804411","PEDESTRIAN","54711","200 BLOCK","N VINE ST",,"BLACK OR AFRICAN AMERICAN","MALE","Y","14","NO","YES","NO","YES","NO","YES","YES","NO","YES","NO","NO","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","SEARCH INCIDENT TO ARREST","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","200 N VINE ST ,URBANA,IL"
09/17/2018,"18:38","NO","UF1801305","MOTOR VEHICLE NON-IVC","54605","1400 BLOCK","BEECH ST",,"BLACK OR AFRICAN AMERICAN","FEMALE","Y","22","NO","NO","NO","NO","NO","NO","YES","NO","YES","NO","NO","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","1400 BEECH ST ,URBANA,IL"
09/17/2018,"20:09","NO","UF1801307","MOTOR VEHICLE NON-IVC","54703","1000 BLOCK","KERR AV",,"BLACK OR AFRICAN AMERICAN","MALE","N","24","YES","NO","NO","NO","NO","YES","YES","NO","YES","NO","NO","NO","CONSENT","NO","NO","NO","NO","NO","NO","NO","NO","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","1000 KERR AV ,URBANA,IL"
09/17/2018,"20:09","NO","UF1801307","MOTOR VEHICLE NON-IVC","54703","1000 BLOCK","KERR AV",,"BLACK OR AFRICAN AMERICAN","MALE","Y","20","YES","NO","NO","NO","NO","YES","YES","NO","NO","NO","NO","NO","CONSENT","NO","NO","NO","NO","NO","NO","NO","NO","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","1000 KERR AV ,URBANA,IL"
09/17/2018,"20:14","NO","UU1803879","MOTOR VEHICLE NON-IVC","57802","100 BLOCK","S HIGH CROSS RD",,"BLACK OR AFRICAN AMERICAN","FEMALE","U","18","NO","YES","NO","YES","NO","YES","NO","NO","YES","NO","NO","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","SEARCH INCIDENT TO ARREST","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","100 S HIGH CROSS RD ,URBANA,IL"
09/17/2018,"22:10","NO","UF1801308","PEDESTRIAN","63401","2800 BLOCK","S RACE ST",,"WHITE","FEMALE","N","28","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","YES","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","2800 S RACE ST ,URBANA,IL"
09/17/2018,"22:10","NO","UF1801308","PEDESTRIAN","63401","2800 BLOCK","S RACE ST",,"WHITE","MALE","N","34","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","YES","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","2800 S RACE ST ,URBANA,IL"
09/16/2018,"01:05","NO","UU1804388","MOTOR VEHICLE NON-IVC","57610","1200 BLOCK","S VINE ST",,"BLACK OR AFRICAN AMERICAN","MALE","N","24","YES","YES","NO","YES","NO","NO","NO","NO","YES","NO","NO","NO","REASONABLE SUSPICION","NO","NO","YES","NO","NO","NO","NO","NO","NO","SEARCH INCIDENT TO ARREST","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","1200 S VINE ST ,URBANA,IL"
09/16/2018,"01:05","NO","UU1804388","MOTOR VEHICLE NON-IVC","57610","1200 BLOCK","S VINE ST",,"BLACK OR AFRICAN AMERICAN","MALE","Y","24","YES","NO","NO","NO","NO","NO","NO","NO","YES","NO","NO","NO","CONSENT","NO","NO","NO","NO","NO","NO","NO","NO","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","1200 S VINE ST ,URBANA,IL"
09/16/2018,"18:48","YES","UU1804396","PEDESTRIAN","57802","100 BLOCK","S HIGH CROSS RD",,"BLACK OR AFRICAN AMERICAN","MALE","N","49","NO","YES","NO","YES","NO","YES","YES","NO","YES","NO","NO","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","CONSENT","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","100 S HIGH CROSS RD ,URBANA,IL"
09/16/2018,"18:55","NO","UU1804396","MOTOR VEHICLE NON-IVC","57802","100 BLOCK","S HIGH CROSS RD",,"BLACK OR AFRICAN AMERICAN","MALE","N","47","NO","YES","NO","YES","NO","YES","YES","NO","NO","NO","NO","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","SEARCH INCIDENT TO ARREST","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","100 S HIGH CROSS RD ,URBANA,IL"
09/16/2018,"18:55","NO","UU1804396","MOTOR VEHICLE NON-IVC","57802","100 BLOCK","S HIGH CROSS RD",,"BLACK OR AFRICAN AMERICAN","MALE","N","48","NO","NO","YES","NO","NO","YES","YES","NO","NO","NO","NO","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","100 S HIGH CROSS RD ,URBANA,IL"
09/16/2018,"20:03","NO","UF1801301","PEDESTRIAN","51808","2000 BLOCK","N LINCOLN AV",,"BLACK OR AFRICAN AMERICAN","MALE","N","41","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO","NO","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","2000 N LINCOLN AV ,URBANA,IL"
09/15/2018,"12:15","NO","UF1801297","MOTOR VEHICLE NON-IVC","57609","1000 BLOCK","S RACE ST",,"WHITE","FEMALE","N","45","NO","NO","NO","NO","NO","NO","YES","NO","YES","NO","NO","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","1000 S RACE ST ,URBANA,IL"
09/15/2018,"13:06","NO","UU1804382","MOTOR VEHICLE NON-IVC","57802","100 BLOCK","S HIGH CROSS RD",,"WHITE","MALE","N","35","NO","YES","NO","YES","NO","YES","YES","NO","YES","NO","NO","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","SEARCH INCIDENT TO ARREST","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","100 S HIGH CROSS RD ,URBANA,IL"
09/15/2018,"13:06","NO","UU1804382","MOTOR VEHICLE NON-IVC","57802","100 BLOCK","S HIGH CROSS RD",,"WHITE","FEMALE","N","30","NO","NO","NO","NO","NO","YES","YES","NO","YES","NO","NO","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","100 S HIGH CROSS RD ,URBANA,IL"
09/14/2018,"00:26","YES","UF1801291","PEDESTRIAN","54608","1200 BLOCK","W UNIVERSITY AV",,"WHITE","MALE","N","38","YES","NO","NO","NO","NO","YES","NO","NO","NO","NO","NO","NO","REASONABLE SUSPICION","NO","NO","NO","NO","NO","YES","NO","NO","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","1200 W UNIVERSITY AV ,URBANA,IL"
09/14/2018,"23:22","NO","UF1801299","PEDESTRIAN","54609","1100 BLOCK","W UNIVERSITY AVE",,"BLACK OR AFRICAN AMERICAN","FEMALE","N","14","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO","NO","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","1100 W UNIVERSITY AVE ,URBANA,IL"
09/14/2018,"23:22","NO","UF1801299","PEDESTRIAN","54609","1100 BLOCK","W UNIVERSITY AVE",,"BLACK OR AFRICAN AMERICAN","MALE","Y","13","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO","NO","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","1100 W UNIVERSITY AVE ,URBANA,IL"
09/14/2018,"23:22","NO","UF1801299","PEDESTRIAN","54609","1100 BLOCK","W UNIVERSITY AVE",,"BLACK OR AFRICAN AMERICAN","MALE","Y","14","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO","NO","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","1100 W UNIVERSITY AVE ,URBANA,IL"
09/14/2018,"23:22","NO","UF1801299","PEDESTRIAN","54609","1100 BLOCK","W UNIVERSITY AVE",,"BLACK OR AFRICAN AMERICAN","MALE","Y","15","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO","NO","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","1100 W UNIVERSITY AVE ,URBANA,IL"
09/14/2018,"23:39","YES","UF1801300","PEDESTRIAN","54611","100 BLOCK","W PARK ST",,"HISPANIC OR LATINO","MALE","N","24","NO","YES","NO","NO","NO","NO","NO","NO","NO","NO","NO","YES","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","PROBABLE CAUSE","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO","NO","NO","NO","100 W PARK ST ,URBANA,IL"
09/14/2018,"23:40","YES","UF1801300","PEDESTRIAN","54611","100 BLOCK","W PARK ST",,"HISPANIC OR LATINO","FEMALE","N","21","NO","YES","NO","NO","NO","NO","NO","NO","NO","NO","YES","YES","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","PROBABLE CAUSE","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO","NO","NO","NO","100 W PARK ST ,URBANA,IL"
